id,full_transcript
0vFTfoOavRM,
nwJ88RCBcfE,
4uNlwM0ZfY8,
HRZcBNjlPQI,
LqBsfpdHXX0,
rOR1lpNnBJ0,
1h5eCTXfBGg,
wTbjkUPpbhA,
VEm5LU1YfeA,
_v2rjiXHvzQ,
Ok1V0DmhlOg,
fdd87GmShe4,
Uka2_LVDiv8,
AaTq83KFeKo,
SWiRwPkHU8o,
GHkJpVTe568,
o-8BK4XJmzg,
zQ75BuzThGU,
ugJucHACZr8,
fAgo_BNUB_g,
o_dycSOZtm8,
x0GzWxPJQUs,
L1ClMFpPGro,
nRDrr5rBZl0,
IothoUVKPas,
NJgHNeFVQqg,
fsTud32GJrg,
XGTBxV-RLwI,
SyWmV_oD2us,
AOr3oZEmLFk,
I-L_MDmJxU0,
ddy8WPKFDb4,
yTWc9cdON44,
TXWQ_pl76Y0,
Hs3Bfg_5t8Q,
qFxWWDH8Ifk,
P7mLMSo17jc,
el7NTXDuaCo,
RlRvesjS9rE,
AMKnqlZzRcM,
mMY3eoqp0kg,
1Q2YZ010HS8,
W2xOmf1sPXE,
p_Db3vDJuWU,
tpyQzfYDh1Y,
1-YccbQ9EVk,
aHVTlcNdIFc,
92vrirjwNgU,
NfGPMT6RNJU,
U8DL0wDfxAw,
vMxNmFZ2ijY,
GpyoyfxLmCU,
1VICcu5AX0k,
kJb6Lz5frq4,
Hbi2rTyz42U,
9j3Y7LYl3H8,
hh1y2FbdHvA,
ANmdYZdKiWY,
KEtb3CuLb4U,
7Q8tNSIQKBM,
Ui0JUOZBPls,
I4H_vmSQEGs,
oH2rxEXcBSA,
sYLTNvie3sA,
o8boT4TE1BM,
jR3hyPi0Dbc,
cVCZGlcW3lA,
7aA6NOJtjew,
DhTY9G4KdtE,
jlokVOTEvDs,
Ebp8_eD7jM8,
40uVM6vqLJQ,
NoOWjMKLzoI,
YqLDx2PnOYM,
z6y4M7HVRXg,
cTUxGqQBPFM,
lAzPwc5m4XY,
LUKTMDyfoRU,
EMTBCKD2Uy4,
_O0UrJG9J0A,
fC94rzgHF3M,
VkMov0H8QRA,
wsu8XzmeOYg,
rLCwc_nrimk,
ckBbj-E0SdA,
ORXahmp1tLk,
NMsEzAg_E7o,
9aInNmFYxRM,
VuWOK6_7GZU,
90KKkgAUaNM,
XQJ2o3Si9mU,
1J3s6wbc-S4,
4pRxNcHyxKQ,
auy8wEk7Fww,
4tMn-cTP_wQ,
LFUkzI_suGY,
UtL5_lw0xtI,
Ue7WGgA_2_Q,
n8yFCmjXZeE,
3mE4p3Ctlek,
Bnu1PHF1HSA,
t9vCCWuoF0k,
S5JcFNvl3kE,
HaKthjg4zYQ,
7ndtSyn6dVg,
CRdHP88An2s,
JFSw-jTRy6Y,
EyMX4lcKNPg,
gnkw3tjc4ck,
S-gAv3pO8iM,
IOFf-6Jg-GM,
